;file_name;maleCount;femaleCount;avgMaleAge;avgFemaleAge;nudity;sentiment
1211;11286.jpg;2;0;53.5;0.0;0;0.2
1212;11287.jpg;1;1;27.0;31.0;0;0.0
1213;11288.jpg;1;0;36.0;0.0;0;0.0
1214;1129.jpg;0;0;0.0;0.0;0;0.0
1215;11290.jpg;0;0;0.0;0.0;0;0.3
1216;11291.jpg;0;0;0.0;0.0;0;-0.2
1217;11292.jpg;1;0;42.0;0.0;0;-0.25
1218;11293.jpg;0;0;0.0;0.0;0;-0.05
1219;11294.jpg;0;0;0.0;0.0;0;-0.6999999999999998
1220;11296.jpg;0;0;0.0;0.0;0;425
1221;11297.jpg;0;0;0.0;0.0;0;0.21666666666666665
1222;11299.jpg;0;0;0.0;0.0;0;0.0
1223;113.jpg;1;0;22.0;0.0;0;0.5
1224;1130.jpg;0;0;0.0;0.0;0;0.0
1225;11300.jpg;0;1;0.0;50.0;0;-0.8
1226;11301.jpg;2;0;38.5;0.0;0;0.2
1227;11302.jpg;0;0;0.0;0.0;0;-0.5
1228;11303.jpg;0;0;0.0;0.0;0;0.0
1229;11305.jpg;1;0;68.0;0.0;0;0.03333333333333333
1230;11306.jpg;0;0;0.0;0.0;0;0.0
1231;11307.jpg;0;0;0.0;0.0;0;0.0
1232;11308.jpg;3;1;30.666666666666668;37.0;0;0.25
1233;11309.jpg;0;1;0.0;30.0;0;0.022222222222222213
1234;1131.jpg;1;1;33.0;33.0;0;0.4166666666666667
1235;11310.jpg;0;0;0.0;0.0;0;0.13636363636363635
1236;11311.jpg;2;0;50.0;0.0;0;0.13376623376623376
1237;11312.jpg;1;0;27.0;0.0;0;0.0
1238;11314.jpg;0;1;0.0;54.0;0;-0.2
1239;11316.jpg;1;1;44.0;25.0;0;0.0
1240;11317.jpg;0;1;0.0;54.0;0;0.44642857142857145
1241;11319.jpg;0;0;0.0;0.0;0;0.5
1242;1132.jpg;1;0;72.0;0.0;0;0.0
1243;11321.jpg;2;0;74.5;0.0;0;0.4
1244;11322.jpg;0;1;0.0;21.0;0;0.7083333333333334
1245;11323.jpg;1;0;42.0;0.0;0;0.25
1246;11325.jpg;1;0;44.0;0.0;0;0.3666666666666667
1247;11326.jpg;0;0;0.0;0.0;0;0.0
1248;11327.jpg;2;1;32.5;48.0;0;0.8
1249;11328.jpg;1;0;34.0;0.0;1;0.0
1250;11329.jpg;0;0;0.0;0.0;0;-0.15
1251;1133.jpg;1;0;34.0;0.0;0;0.35
1252;11332.jpg;1;0;40.0;0.0;0;-0.020833333333333343
1253;11333.jpg;0;0;0.0;0.0;0;0.12222222222222223
1254;11334.jpg;0;0;0.0;0.0;0;0.3666666666666667
1255;11336.jpg;0;2;0.0;63.5;0;-0.1175925925925926
1256;11337.jpg;0;2;0.0;44.0;0;0.15000000000000002
1257;11338.jpg;3;0;33.0;0.0;0;0.0584175084175084
1258;11339.jpg;0;0;0.0;0.0;0;-0.15555555555555559
1259;1134.jpg;0;0;0.0;0.0;0;-0.3888888888888889
1260;11340.jpg;0;0;0.0;0.0;0;0.0
1261;11341.jpg;0;0;0.0;0.0;0;0.0
1262;11342.jpg;0;0;0.0;0.0;0;0.0
1263;11343.jpg;0;1;0.0;23.0;1;0.0
1264;11344.jpg;0;1;0.0;37.0;0;0.0
1265;11345.jpg;0;2;0.0;22.0;0;-0.1875
1266;11346.jpg;0;1;0.0;27.0;0;-0.5
1267;11347.jpg;0;0;0.0;0.0;0;-0.6999999999999998
1268;11348.jpg;0;0;0.0;0.0;0;0.0
1269;1135.jpg;1;0;33.0;0.0;0;-0.35512820512820514
1270;11350.jpg;1;0;25.0;0.0;0;-0.3
1271;11351.jpg;0;1;0.0;22.0;0;0.5
1272;11352.jpg;0;0;0.0;0.0;0;0.25
1273;11353.jpg;1;0;42.0;0.0;0;0.6
1274;11354.jpg;1;2;36.0;44.5;1;0.0
1275;11355.jpg;0;0;0.0;0.0;0;0.0
1276;11356.jpg;0;1;0.0;29.0;1;0.8
1277;11357.jpg;0;1;0.0;25.0;1;-425
1278;11358.jpg;0;0;0.0;0.0;0;0.2475
1279;11359.jpg;0;1;0.0;29.0;1;25
1280;11360.jpg;2;3;46.0;37.333333333333336;0;-0.08333333333333333
1281;11361.jpg;0;0;0.0;0.0;0;0.8
1282;11362.jpg;0;1;0.0;24.0;0;0.2259259259259259
1283;11363.jpg;1;0;61.0;0.0;0;0.1333333333333334
1284;11364.jpg;0;1;0.0;41.0;0;0.0
1285;11365.jpg;0;0;0.0;0.0;0;-0.09333333333333332
1286;11366.jpg;0;0;0.0;0.0;0;0.2857142857142857
1287;11367.jpg;0;0;0.0;0.0;0;0.0
1288;11368.jpg;0;1;0.0;35.0;1;-0.1
1289;11369.jpg;2;0;45.0;0.0;0;0.0
1290;11370.jpg;0;0;0.0;0.0;0;0.0
1291;11372.jpg;1;0;52.0;0.0;0;-0.5
1292;11373.jpg;0;0;0.0;0.0;0;0.15625
1293;11374.jpg;0;1;0.0;38.0;0;-0.2571428571428571
1294;11375.jpg;1;1;25.0;34.0;0;0.22666666666666666
1295;11376.jpg;0;0;0.0;0.0;0;-0.09
1296;11378.jpg;1;1;25.0;26.0;0;0.0
1297;11379.jpg;2;0;36.0;0.0;0;0.25
1298;1138.jpg;0;0;0.0;0.0;0;0.0
1299;11380.jpg;2;1;36.5;49.0;0;0.1
1300;11381.jpg;1;0;33.0;0.0;0;0.0
1301;11382.jpg;0;0;0.0;0.0;0;0.35
1302;11383.jpg;0;1;0.0;32.0;0;0.0
1303;11384.jpg;0;0;0.0;0.0;0;0.0
1304;11385.jpg;0;0;0.0;0.0;0;-0.75
1305;11386.jpg;1;0;52.0;0.0;0;0.0
1306;11387.jpg;0;0;0.0;0.0;0;0.0
1307;11389.jpg;0;0;0.0;0.0;0;0.2857142857142857
1308;1139.jpg;2;1;45.0;49.0;0;0.0
1309;11390.jpg;0;5;0.0;37.8;0;-0.02121212121212122
1310;11391.jpg;0;0;0.0;0.0;0;0.13727272727272727
1311;11392.jpg;0;0;0.0;0.0;0;0.0
1312;11394.jpg;0;1;0.0;28.0;0;0.0
1313;11395.jpg;0;0;0.0;0.0;0;0.0
1314;11396.jpg;0;0;0.0;0.0;0;0.0
1315;11397.jpg;0;1;0.0;34.0;0;0.5
1316;11398.jpg;1;0;15.0;0.0;0;-0.3573232323232323
1317;11399.jpg;0;0;0.0;0.0;0;0.0
1318;114.jpg;0;0;0.0;0.0;0;0.08333333333333333
1319;1140.jpg;1;0;48.0;0.0;0;0.0
1320;11400.jpg;5;0;39.2;0.0;0;0.0
1321;11401.jpg;0;2;0.0;27.5;0;0.35
1322;11402.jpg;0;1;0.0;25.0;0;0.0
1323;11403.jpg;0;1;0.0;37.0;0;0.0
1324;11404.jpg;0;1;0.0;29.0;0;-0.05000000000000002
1325;11405.jpg;0;0;0.0;0.0;0;0.0
1326;11406.jpg;1;0;57.0;0.0;0;-0.016666666666666663
1327;11407.jpg;2;0;35.0;0.0;0;0.078125
1328;11408.jpg;0;0;0.0;0.0;0;-0.15
1329;11409.jpg;0;1;0.0;49.0;0;-0.05
1330;1141.jpg;1;1;32.0;29.0;0;0.2857142857142857
1331;11411.jpg;0;0;0.0;0.0;0;0.2
1332;11412.jpg;0;0;0.0;0.0;0;0.25
1333;11413.jpg;2;0;45.0;0.0;0;0.3
1334;11414.jpg;0;0;0.0;0.0;0;1.0
1335;11415.jpg;1;0;42.0;0.0;0;0.0
1336;11416.jpg;0;0;0.0;0.0;0;0.0
1337;11417.jpg;0;0;0.0;0.0;0;0.0
1338;11418.jpg;1;0;28.0;0.0;0;0.03425925925925924
1339;11420.jpg;0;0;0.0;0.0;1;0.0
1340;11421.jpg;0;0;0.0;0.0;0;0.39999999999999997
1341;11422.jpg;0;0;0.0;0.0;0;0.0033333333333333435
1342;11423.jpg;1;0;39.0;0.0;0;0.07499999999999998
1343;11424.jpg;0;0;0.0;0.0;0;125
1344;11425.jpg;0;2;0.0;26.0;0;0.0
1345;11426.jpg;0;0;0.0;0.0;0;-0.004166666666666667
1346;11427.jpg;1;0;66.0;0.0;0;-0.8
1347;11428.jpg;0;0;0.0;0.0;0;0.35
1348;1143.jpg;0;0;0.0;0.0;0;0.0
1349;11430.jpg;1;1;29.0;39.0;0;-125
1350;11431.jpg;1;0;30.0;0.0;1;0.0
1351;11432.jpg;0;0;0.0;0.0;0;0.0
1352;11433.jpg;1;0;46.0;0.0;1;-0.10000000000000003
1353;11434.jpg;0;0;0.0;0.0;0;-0.3
1354;11435.jpg;1;0;28.0;0.0;0;0.0
1355;11436.jpg;0;1;0.0;34.0;0;0.16666666666666669
1356;11437.jpg;0;0;0.0;0.0;0;0.1
1357;11438.jpg;1;0;56.0;0.0;0;0.0
1358;11439.jpg;1;0;62.0;0.0;0;0.14583333333333334
1359;1144.jpg;0;2;0.0;47.5;0;0.2
1360;11440.jpg;0;0;0.0;0.0;1;0.0
1361;11441.jpg;0;1;0.0;20.0;0;-0.13333333333333333
1362;11443.jpg;3;0;63.66666666666666;0.0;1;-0.09999999999999998
1363;11444.jpg;0;1;0.0;22.0;1;0.0
1364;11445.jpg;0;2;0.0;46.0;1;0.0
1365;11446.jpg;0;5;0.0;36.0;0;375
1366;11447.jpg;1;0;56.0;0.0;0;0.0
1367;1145.jpg;0;2;0.0;46.5;0;-0.09375
1368;11450.jpg;0;0;0.0;0.0;0;0.0
1369;11451.jpg;1;0;68.0;0.0;0;0.3666666666666667
1370;11453.jpg;0;0;0.0;0.0;0;0.0
1371;11454.jpg;0;2;0.0;43.5;0;0.0
1372;11455.jpg;0;0;0.0;0.0;0;-0.6999999999999998
1373;11457.jpg;0;0;0.0;0.0;0;0.3666666666666667
1374;11458.jpg;0;0;0.0;0.0;0;0.30178571428571427
1375;11459.jpg;0;0;0.0;0.0;0;0.0
1376;1146.jpg;1;0;41.0;0.0;0;0.0
1377;11460.jpg;0;0;0.0;0.0;0;0.0
1378;11462.jpg;0;1;0.0;23.0;0;0.0
1379;11464.jpg;0;0;0.0;0.0;0;-0.3
1380;11465.jpg;5;0;43.8;0.0;0;0.2
1381;11466.jpg;5;0;44.4;0.0;0;0.0
1382;11467.jpg;1;0;48.0;0.0;0;0.13636363636363635
1383;11468.jpg;0;0;0.0;0.0;0;225
1384;11469.jpg;0;1;0.0;34.0;0;0.0
1385;1147.jpg;1;0;23.0;0.0;1;0.0
1386;11470.jpg;1;2;28.0;26.0;0;-125
1387;11471.jpg;0;0;0.0;0.0;0;-0.8
1388;11472.jpg;0;3;0.0;34.0;0;-0.3
1389;11473.jpg;0;0;0.0;0.0;0;0.0
1390;11474.jpg;0;0;0.0;0.0;0;0.2
1391;11475.jpg;1;0;42.0;0.0;0;0.0
1392;11476.jpg;1;0;55.0;0.0;1;0.0
1393;11477.jpg;0;1;0.0;24.0;0;0.0
1394;11478.jpg;0;1;0.0;30.0;0;0.08333333333333333
1395;11479.jpg;0;0;0.0;0.0;0;0.0
1396;1148.jpg;0;0;0.0;0.0;0;0.6
1397;11480.jpg;0;1;0.0;38.0;0;0.25
1398;11481.jpg;0;0;0.0;0.0;0;0.13636363636363635
1399;11482.jpg;0;1;0.0;22.0;0;0.26666666666666666
1400;11483.jpg;0;0;0.0;0.0;0;-0.4000000000000001
1401;11484.jpg;0;1;0.0;19.0;0;0.13636363636363635
1402;11485.jpg;0;2;0.0;33.5;0;0.0
1403;11486.jpg;1;0;50.0;0.0;1;0.0
1404;11487.jpg;5;0;29.0;0.0;0;-0.1
1405;11488.jpg;1;0;45.0;0.0;0;0.0
1406;1149.jpg;0;1;0.0;26.0;0;0.0
1407;11490.jpg;0;0;0.0;0.0;0;-0.31666666666666665
1408;11491.jpg;0;0;0.0;0.0;0;-0.07897727272727273
1409;11492.jpg;0;0;0.0;0.0;0;-0.07500000000000001
1410;11493.jpg;0;0;0.0;0.0;0;-0.35625
1411;11494.jpg;0;0;0.0;0.0;0;0.0
1412;11495.jpg;1;0;51.0;0.0;0;0.03333333333333333
1413;11496.jpg;0;2;0.0;19.0;0;1.0
1414;11497.jpg;0;0;0.0;0.0;0;0.0
1415;11498.jpg;0;0;0.0;0.0;0;0.13383838383838384
1416;115.jpg;1;0;32.0;0.0;0;-0.4
1417;11501.jpg;2;0;39.0;0.0;0;0.25
1418;11502.jpg;2;1;45.0;29.0;0;0.0
1419;11503.jpg;0;0;0.0;0.0;0;0.0
1420;11505.jpg;1;0;52.0;0.0;0;0.06666666666666665
1421;11506.jpg;1;0;68.0;0.0;0;0.2
1422;11507.jpg;1;0;53.0;0.0;0;-0.12916666666666668
1423;11508.jpg;1;0;38.0;0.0;0;-0.16666666666666666
1424;11509.jpg;0;0;0.0;0.0;0;0.19999999999999998
1425;11510.jpg;0;0;0.0;0.0;0;0.1309246309246309
1426;11511.jpg;2;2;44.0;29.5;0;0.0
1427;11512.jpg;1;0;31.0;0.0;0;-0.6
1428;11513.jpg;1;0;26.0;0.0;0;0.0
1429;11514.jpg;0;1;0.0;25.0;0;0.0
1430;11515.jpg;0;1;0.0;33.0;1;0.0875
1431;11516.jpg;0;1;0.0;32.0;0;-0.5000000000000001
1432;11517.jpg;1;0;48.0;0.0;0;0.0
1433;11518.jpg;1;0;48.0;0.0;0;0.0
1434;11519.jpg;1;0;38.0;0.0;0;0.2833333333333333
1435;1152.jpg;1;0;36.0;0.0;0;0.0
1436;11520.jpg;0;2;0.0;48.5;0;0.07916666666666666
1437;11521.jpg;0;0;0.0;0.0;1;0.0
1438;11522.jpg;0;0;0.0;0.0;0;-0.25
1439;11523.jpg;0;2;0.0;35.0;0;1.0
1440;11524.jpg;0;0;0.0;0.0;1;0.0
1441;11525.jpg;0;0;0.0;0.0;0;-0.020833333333333336
1442;11526.jpg;0;0;0.0;0.0;0;0.12500000000000003
1443;11527.jpg;2;1;40.5;61.0;0;0.0
1444;11528.jpg;0;1;0.0;32.0;0;0.08333333333333334
1445;1153.jpg;2;0;42.5;0.0;0;1.0
1446;11530.jpg;1;1;28.0;33.0;0;0.0
1447;11531.jpg;1;0;62.0;0.0;0;75
1448;11532.jpg;2;1;44.5;24.0;0;0.0
1449;11533.jpg;0;1;0.0;32.0;0;0.25
1450;11534.jpg;0;1;0.0;25.0;0;0.0
1451;11535.jpg;0;0;0.0;0.0;0;0.0
1452;11537.jpg;0;0;0.0;0.0;0;0.3166666666666667
1453;11538.jpg;1;0;45.0;0.0;0;0.14285714285714285
1454;11540.jpg;0;0;0.0;0.0;1;-0.9099999999999998
1455;11541.jpg;0;0;0.0;0.0;0;-0.05
1456;11542.jpg;1;0;47.0;0.0;1;0.0
1457;11543.jpg;1;0;26.0;0.0;0;0.0
1458;11544.jpg;0;1;0.0;28.0;0;0.9
1459;11545.jpg;0;0;0.0;0.0;0;0.0
1460;11546.jpg;0;0;0.0;0.0;0;0.0
1461;11548.jpg;0;0;0.0;0.0;0;0.0
1462;11549.jpg;0;0;0.0;0.0;0;-0.041666666666666664
1463;11550.jpg;0;0;0.0;0.0;0;0.0
1464;11551.jpg;1;0;88.0;0.0;0;0.0
1465;11552.jpg;1;0;45.0;0.0;0;0.0
1466;11554.jpg;1;0;64.0;0.0;0;0.0
1467;11555.jpg;0;0;0.0;0.0;0;0.0
1468;11556.jpg;0;1;0.0;55.0;0;0.0
1469;11557.jpg;1;0;73.0;0.0;0;0.033333333333333326
1470;11558.jpg;1;1;39.0;53.0;0;0.0
1471;11559.jpg;0;1;0.0;3.0;0;-0.13333333333333336
1472;1156.jpg;5;0;45.0;0.0;0;0.35391666666666677
1473;11560.jpg;1;0;35.0;0.0;0;0.0
1474;11561.jpg;0;0;0.0;0.0;0;0.18125
1475;11562.jpg;0;1;0.0;35.0;0;-0.1
1476;11563.jpg;0;0;0.0;0.0;0;0.0
1477;11564.jpg;0;1;0.0;37.0;0;325
1478;11565.jpg;0;1;0.0;9.0;0;0.5
1479;11566.jpg;0;0;0.0;0.0;0;0.2
1480;11567.jpg;0;2;0.0;58.0;0;0.0
1481;11568.jpg;1;0;47.0;0.0;0;-0.3
1482;1157.jpg;1;1;25.0;45.0;0;1.0
1483;11571.jpg;2;0;57.5;0.0;0;0.0
1484;11572.jpg;0;2;0.0;26.0;0;0.0
1485;11573.jpg;1;0;66.0;0.0;0;0.10000000000000002
1486;11574.jpg;1;0;46.0;0.0;0;0.3666666666666667
1487;11575.jpg;0;0;0.0;0.0;0;-0.06666666666666667
1488;11576.jpg;0;1;0.0;24.0;0;0.2
1489;11577.jpg;0;0;0.0;0.0;0;0.13095238095238093
1490;11578.jpg;0;5;0.0;55.4;0;0.0
1491;11579.jpg;0;0;0.0;0.0;0;0.0
1492;11580.jpg;1;1;5.0;51.0;0;0.0
1493;11581.jpg;0;1;0.0;27.0;0;0.19444444444444442
1494;11583.jpg;0;1;0.0;22.0;1;125
1495;11584.jpg;0;3;0.0;34.0;0;0.1
1496;11585.jpg;2;0;54.5;0.0;0;0.04999999999999999
1497;11586.jpg;0;1;0.0;43.0;0;0.0
1498;11587.jpg;0;0;0.0;0.0;0;0.0
1499;11589.jpg;1;0;25.0;0.0;0;0.0
1500;1159.jpg;0;1;0.0;24.0;0;0.07499999999999998
1501;11590.jpg;0;1;0.0;48.0;0;0.0
1502;11591.jpg;1;0;75.0;0.0;0;0.0
1503;11592.jpg;0;0;0.0;0.0;1;0.0
1504;11593.jpg;0;0;0.0;0.0;0;0.0
1505;11594.jpg;0;0;0.0;0.0;0;0.04062499999999999
1506;11595.jpg;1;4;23.0;27.0;0;375
1507;11596.jpg;0;0;0.0;0.0;0;-0.09999999999999992
1508;11598.jpg;0;5;0.0;52.0;0;0.0
1509;11599.jpg;0;0;0.0;0.0;0;0.0
1510;116.jpg;1;0;50.0;0.0;0;0.0
1511;1160.jpg;0;2;0.0;54.5;0;0.0
1512;11600.jpg;1;0;62.0;0.0;1;-0.1285714285714286
1513;11601.jpg;1;1;65.0;52.0;0;0.08333333333333334
1514;11602.jpg;0;0;0.0;0.0;0;0.0
1515;11603.jpg;3;2;53.333333333333336;55.0;0;0.21666666666666667
1516;11605.jpg;0;0;0.0;0.0;0;-0.05555555555555555
1517;11606.jpg;1;0;35.0;0.0;0;-0.4625
1518;11607.jpg;0;0;0.0;0.0;0;0.0
1519;11608.jpg;0;1;0.0;34.0;1;0.45
1520;11609.jpg;0;0;0.0;0.0;0;0.2
1521;1161.jpg;0;1;0.0;31.0;0;0.0
1522;11611.jpg;1;0;66.0;0.0;0;0.0
1523;11613.jpg;2;0;37.0;0.0;0;-0.03333333333333333
1524;11614.jpg;0;0;0.0;0.0;0;0.0
1525;11615.jpg;0;0;0.0;0.0;0;0.2
1526;11616.jpg;0;2;0.0;42.0;1;-0.1
1527;11617.jpg;0;1;0.0;29.0;0;-0.0625
1528;11618.jpg;0;0;0.0;0.0;0;0.0
1529;11619.jpg;1;0;42.0;0.0;0;-0.0625
1530;11620.jpg;1;0;46.0;0.0;0;0.1875
1531;11621.jpg;1;1;40.0;34.0;0;-0.2318181818181818
1532;11622.jpg;0;1;0.0;31.0;0;0.0
1533;11623.jpg;0;0;0.0;0.0;0;0.0
1534;11624.jpg;3;2;56.0;42.5;0;0.0
1535;11625.jpg;0;1;0.0;43.0;0;-0.4017857142857143
1536;11626.jpg;3;1;33.0;20.0;0;0.0
1537;11627.jpg;2;0;40.5;0.0;0;0.0
1538;1163.jpg;0;0;0.0;0.0;0;0.0
1539;11630.jpg;0;0;0.0;0.0;0;0.08773809523809524
1540;11631.jpg;0;1;0.0;25.0;0;0.4
1541;11632.jpg;1;0;55.0;0.0;0;0.3666666666666667
1542;11633.jpg;0;0;0.0;0.0;0;0.18333333333333335
1543;11635.jpg;0;0;0.0;0.0;0;375
1544;11636.jpg;0;1;0.0;39.0;1;0.0
1545;11638.jpg;0;5;0.0;34.2;0;-425
1546;11639.jpg;1;3;35.0;43.66666666666666;0;0.0
1547;11640.jpg;1;0;37.0;0.0;0;-0.09999999999999999
1548;11642.jpg;0;0;0.0;0.0;0;0.0
1549;11643.jpg;4;0;41.5;0.0;0;0.7
1550;11644.jpg;0;1;0.0;27.0;0;0.1236111111111111
1551;11646.jpg;0;0;0.0;0.0;1;0.0
1552;11647.jpg;0;2;0.0;36.5;0;0.5
1553;11648.jpg;2;0;59.5;0.0;0;0.0
1554;11649.jpg;0;1;0.0;36.0;0;0.15833333333333333
1555;1165.jpg;0;1;0.0;45.0;0;0.5859375
1556;11650.jpg;1;0;48.0;0.0;0;-0.0625
1557;11651.jpg;2;0;39.0;0.0;0;-0.054166666666666675
1558;11652.jpg;2;0;76.0;0.0;0;0.5
1559;11653.jpg;1;1;27.0;29.0;1;0.0
1560;11654.jpg;0;1;0.0;26.0;0;0.0
1561;11655.jpg;3;0;35.0;0.0;0;0.0
1562;11656.jpg;2;1;26.0;27.0;1;0.0
1563;11658.jpg;1;0;30.0;0.0;0;0.0
1564;11660.jpg;0;0;0.0;0.0;0;0.0
1565;11661.jpg;1;0;27.0;0.0;0;0.3
1566;11663.jpg;0;1;0.0;23.0;0;0.2
1567;11664.jpg;0;0;0.0;0.0;0;0.0
1568;11665.jpg;1;0;51.0;0.0;0;0.0
1569;11666.jpg;0;1;0.0;21.0;0;0.0
1570;11667.jpg;1;0;26.0;0.0;0;-1.0
1571;11668.jpg;0;0;0.0;0.0;0;-0.6
1572;1167.jpg;0;1;0.0;25.0;0;0.2
1573;11671.jpg;0;0;0.0;0.0;0;0.3125
1574;11672.jpg;0;0;0.0;0.0;1;0.20833333333333334
1575;11673.jpg;0;0;0.0;0.0;0;0.0
1576;11674.jpg;1;0;38.0;0.0;0;-0.15714285714285714
1577;11675.jpg;0;0;0.0;0.0;0;0.0
1578;11676.jpg;1;0;55.0;0.0;0;0.0
1579;11678.jpg;0;0;0.0;0.0;1;-0.15625
1580;11679.jpg;2;3;52.0;52.66666666666666;1;0.1619047619047619
1581;11680.jpg;1;0;25.0;0.0;1;-0.2833333333333333
1582;11681.jpg;0;0;0.0;0.0;0;0.32499999999999996
1583;11682.jpg;0;0;0.0;0.0;0;0.25
1584;11683.jpg;0;0;0.0;0.0;0;1.0
1585;11684.jpg;0;0;0.0;0.0;0;0.3
1586;11686.jpg;0;0;0.0;0.0;0;0.0
1587;11687.jpg;1;0;73.0;0.0;0;0.13412698412698415
1588;11688.jpg;0;0;0.0;0.0;1;0.0
1589;11689.jpg;0;0;0.0;0.0;0;-0.15000000000000002
1590;11691.jpg;0;1;0.0;24.0;0;0.2
1591;11692.jpg;0;0;0.0;0.0;0;0.2
1592;11693.jpg;0;1;0.0;24.0;0;0.0
1593;11694.jpg;1;0;45.0;0.0;0;0.0
1594;11695.jpg;1;0;43.0;0.0;0;0.14814814814814814
1595;11696.jpg;2;0;41.5;0.0;0;525
1596;11697.jpg;0;0;0.0;0.0;0;0.0
1597;11698.jpg;2;0;25.5;0.0;0;0.2857142857142857
1598;11699.jpg;1;0;51.0;0.0;0;-125
1599;117.jpg;0;1;0.0;36.0;0;-0.03333333333333333
1600;1170.jpg;0;0;0.0;0.0;0;0.15
1601;11700.jpg;0;1;0.0;75.0;0;0.0
1602;11701.jpg;0;0;0.0;0.0;0;0.25
1603;11702.jpg;0;1;0.0;27.0;0;0.25
1604;11703.jpg;0;0;0.0;0.0;0;0.30000000000000004
1605;11704.jpg;0;0;0.0;0.0;0;-0.08333333333333333
1606;11705.jpg;1;0;28.0;0.0;0;0.0
1607;11706.jpg;1;0;28.0;0.0;0;-0.25
1608;11707.jpg;0;1;0.0;22.0;1;-0.2916666666666667
1609;11708.jpg;0;0;0.0;0.0;0;625
1610;11709.jpg;0;0;0.0;0.0;0;0.15
1611;1171.jpg;1;0;70.0;0.0;0;0.0
1612;11710.jpg;0;2;0.0;25.0;0;0.0
1613;11711.jpg;0;0;0.0;0.0;0;0.016666666666666663
1614;11712.jpg;0;1;0.0;27.0;0;0.0
1615;11713.jpg;1;0;30.0;0.0;0;0.0
1616;11714.jpg;2;0;33.0;0.0;0;-0.25
1617;11715.jpg;0;0;0.0;0.0;0;0.8
1618;11716.jpg;1;0;28.0;0.0;0;0.0
1619;11717.jpg;2;0;37.5;0.0;0;0.2
1620;11718.jpg;0;1;0.0;30.0;1;-0.6
1621;11719.jpg;0;0;0.0;0.0;0;0.0
1622;1172.jpg;0;1;0.0;36.0;0;-625
1623;11720.jpg;0;1;0.0;40.0;0;-0.15
1624;11721.jpg;1;0;23.0;0.0;0;-0.07777777777777779
1625;11722.jpg;0;0;0.0;0.0;0;0.0
1626;11723.jpg;1;0;59.0;0.0;0;0.0
1627;11724.jpg;1;0;66.0;0.0;0;-0.2
1628;1173.jpg;1;0;14.0;0.0;0;0.0
1629;1174.jpg;0;1;0.0;37.0;0;0.0
1630;1175.jpg;0;0;0.0;0.0;0;0.1
1631;1178.jpg;0;1;0.0;44.0;0;0.0
1632;1179.jpg;0;0;0.0;0.0;0;-0.010416666666666671
1633;118.jpg;0;0;0.0;0.0;0;0.12647058823529414
1634;1180.jpg;0;0;0.0;0.0;0;525
1635;1181.jpg;0;0;0.0;0.0;0;0.0
1636;1182.jpg;0;0;0.0;0.0;0;0.0
1637;1183.jpg;0;3;0.0;25.666666666666668;0;-0.3
1638;1185.jpg;1;2;42.0;34.5;0;0.2
1639;1187.jpg;1;0;35.0;0.0;0;0.25
1640;1188.jpg;1;1;21.0;30.0;0;0.0
1641;1189.jpg;0;0;0.0;0.0;0;0.0
1642;119.jpg;0;1;0.0;24.0;1;0.4
1643;1190.jpg;0;1;0.0;28.0;0;0.2
1644;1191.jpg;5;0;34.8;0.0;0;0.0
1645;1192.jpg;1;0;67.0;0.0;0;-425
1646;1194.jpg;0;1;0.0;33.0;0;-0.7
1647;1195.jpg;0;1;0.0;24.0;0;-0.023809523809523808
1648;1196.jpg;1;1;29.0;64.0;0;0.0
1649;1199.jpg;0;0;0.0;0.0;0;0.55
1650;12.jpg;1;0;42.0;0.0;0;0.1875
1651;120.jpg;0;0;0.0;0.0;0;0.25
1652;1200.jpg;1;1;29.0;29.0;0;0.0
1653;1201.jpg;1;0;30.0;0.0;0;0.0
1654;1203.jpg;1;0;63.0;0.0;0;0.25
1655;1204.jpg;0;1;0.0;84.0;0;0.2736111111111111
1656;1205.jpg;0;1;0.0;37.0;0;-0.1
1657;1206.jpg;0;0;0.0;0.0;0;0.3666666666666667
1658;1209.jpg;0;0;0.0;0.0;0;0.21999999999999997
1659;121.jpg;0;2;0.0;22.5;0;-0.007976190476190493
1660;1210.jpg;1;0;32.0;0.0;0;0.15
1661;1211.jpg;2;0;50.5;0.0;0;0.0
1662;1212.jpg;0;0;0.0;0.0;0;0.0
1663;1213.jpg;0;1;0.0;42.0;0;0.0
1664;1214.jpg;1;0;53.0;0.0;0;-0.1
1665;1215.jpg;0;1;0.0;36.0;1;0.5000000000000001
1666;1217.jpg;0;0;0.0;0.0;0;0.6
1667;1218.jpg;0;0;0.0;0.0;0;0.0
1668;122.jpg;0;0;0.0;0.0;0;0.0
1669;1220.jpg;0;1;0.0;34.0;1;0.3
1670;1221.jpg;2;0;25.0;0.0;0;0.1
1671;1223.jpg;2;0;38.5;0.0;0;0.00833333333333334
1672;1224.jpg;0;2;0.0;60.0;0;0.1
1673;1229.jpg;0;0;0.0;0.0;0;0.0
1674;123.jpg;2;1;54.0;45.0;0;0.0
1675;1230.jpg;0;0;0.0;0.0;0;0.0
1676;1231.jpg;0;1;0.0;53.0;1;0.0
1677;1232.jpg;2;1;47.0;30.0;0;0.0
1678;1233.jpg;0;0;0.0;0.0;0;0.0
1679;1234.jpg;0;0;0.0;0.0;0;0.26666666666666666
1680;1235.jpg;0;0;0.0;0.0;0;0.0
1681;1237.jpg;0;0;0.0;0.0;0;-0.07142857142857142
1682;1238.jpg;2;0;38.0;0.0;0;0.0
